time,latitude,longitude,depth_km,magnitude,mag_type,place
2024-02-28T06:48:47.023Z,8.0002,126.9703,48.651,4.5,mb,"57 km NE of Kinablangan, Philippines"
2024-02-28T06:10:35.272Z,-16.6818,174.5909,10,4.5,mb,Fiji region
2024-02-28T05:56:11.907Z,-59.1208,158.9796,10,5.4,mww,Macquarie Island region
2024-02-28T04:46:40.911Z,-21.9912,-69.1994,86.263,4.6,mb,"58 km NNW of Calama, Chile"
2024-02-28T03:15:47.392Z,22.5768,144.4076,36.029,4.5,mb,"Volcano Islands, Japan region"
2024-02-28T02:28:11.737Z,1.0956,98.7388,86.439,4.7,mb,"67 km WSW of Padangsidempuan, Indonesia"
2024-02-28T01:37:50.932Z,-24.3175,-179.7469,500.942,4.5,mb,south of the Fiji Islands
2024-02-27T22:41:52.312Z,6.3284,-76.7456,51.878,4.5,mb,"29 km SSE of Bellavista, Colombia"
2024-02-27T21:44:14.606Z,-32.8334,-179.6007,109.614,4.5,mb,south of the Kermadec Islands
2024-02-27T16:05:54.150Z,-9.5491,148.7153,10,4.8,mww,"101 km SSE of Popondetta, Papua New Guinea"
2024-02-27T14:27:53.234Z,-5.0737,152.8334,41.74,4.8,mb,"102 km SE of Kokopo, Papua New Guinea"
2024-02-27T11:29:31.749Z,-10.8045,161.8602,33.245,5.2,mb,"39 km S of Kirakira, Solomon Islands"
2024-02-27T08:22:50.939Z,8.7383,126.2421,51.437,4.6,mb,"4 km NE of Salvacion, Philippines"
2024-02-27T07:19:50.676Z,26.1623,140.657,409.983,4.8,mb,"Bonin Islands, Japan region"
2024-02-27T04:49:09.655Z,-9.5137,125.062,10,4.9,mww,"30 km SW of Suai, Timor Leste"
2024-02-27T03:56:19.194Z,-33.5351,-178.5968,10,4.5,mb,south of the Kermadec Islands
2024-02-27T03:23:01.906Z,13.9924,-92.773,10,4.8,mww,"84 km SW of Brisas Barra de Suchiate, Mexico"
2024-02-27T00:14:12.956Z,32.1737,141.7752,10,4.7,mb,"Izu Islands, Japan region"
2024-02-26T23:55:36.570Z,-7.4263,105.8777,39.521,4.7,mb,"88 km WSW of Pelabuhanratu, Indonesia"
2024-02-26T21:35:56.386Z,-20.7191,169.4523,49.624,4.5,mb,"131 km S of Isangel, Vanuatu"
2024-02-26T21:35:38.435Z,12.9067,-87.2746,184.618,5,mb,"12 km WNW of Puerto Morazán, Nicaragua"
2024-02-26T20:10:52.119Z,-17.5886,176.3307,10,4.7,mb,"117 km WNW of Nadi, Fiji"
2024-02-26T19:37:15.784Z,-5.9318,130.6181,107.409,4.9,mww,"238 km W of Tual, Indonesia"
2024-02-26T17:25:43.465Z,44.3907,-116.1108,12.164,4.9,mww,"10 km N of Smiths Ferry, Idaho"
2024-02-26T17:15:32.804Z,11.5019,57.6533,10,5,mww,Owen Fracture Zone region
2024-02-26T08:21:12.124Z,-43.5446,171.348,10,4.5,mb,"26 km WNW of Methven, New Zealand"
2024-02-26T06:24:12.701Z,33.6245,132.4056,41.542,4.9,mww,"18 km N of Yawatahama, Japan"
2024-02-26T03:40:53.276Z,9.0238,126.2736,76.07,4.9,mb,"4 km NNE of La Paz, Philippines"
2024-02-26T02:50:28.752Z,-14.7583,168.118,10,4.6,mb,"115 km SSE of Sola, Vanuatu"
2024-02-25T17:33:48.562Z,0.5112,98.5291,53.895,4.6,mb,"81 km E of Teluk Dalam, Indonesia"
2024-02-25T16:50:20.009Z,-22.1972,-68.6058,110.096,4.8,mwr,"43 km NE of Calama, Chile"
2024-02-25T16:38:23.340Z,13.8643,120.2291,76.09,4.6,mb,"6 km NNE of Tilik, Philippines"
2024-02-25T15:54:03.523Z,4.2122,-82.6857,10,4.5,mb,south of Panama
2024-02-25T15:04:57.491Z,-7.3755,105.9647,45.156,5.2,mb,"77 km WSW of Pelabuhanratu, Indonesia"
2024-02-25T14:16:39.689Z,11.7281,144.7215,10,4.5,mb,"170 km S of Merizo Village, Guam"
2024-02-25T13:48:32.901Z,24.7957,122.0753,7.575,4.9,mww,"32 km E of Yilan, Taiwan"
2024-02-25T13:07:04.300Z,-7.3405,105.9282,34,5.6,mww,"79 km WSW of Pelabuhanratu, Indonesia"
2024-02-25T10:19:59.321Z,1.667,127.1734,127.998,4.5,mb,"93 km W of Tobelo, Indonesia"
2024-02-25T08:33:59.082Z,25.7572,129.8453,10,4.6,mb,"195 km ESE of Taira, Japan"
2024-02-25T07:51:09.149Z,6.8709,-76.2307,49.262,4.5,mb,"7 km WSW of Uramita, Colombia"
2024-02-25T07:27:03.237Z,0.1948,-80.0034,24.429,4.6,mwr,"14 km NNE of Pedernales, Ecuador"
2024-02-25T07:05:57.133Z,-58.8392,-25.816,55.376,4.5,mb,South Sandwich Islands region
2024-02-25T06:14:12.768Z,12.0053,124.9656,66.754,4.5,mb,"8 km SW of San Jose de Buan, Philippines"
2024-02-25T04:15:00.431Z,41.2117,78.4315,10,5.4,mww,"130 km SSE of Kyzyl-Suu, Kyrgyzstan"
2024-02-25T03:21:57.824Z,-5.6558,153.4413,10,4.5,mb,"194 km SE of Kokopo, Papua New Guinea"
2024-02-25T02:54:04.238Z,-24.1821,-67.1641,196.547,4.5,mb,"85 km W of San Antonio de los Cobres, Argentina"
2024-02-25T00:41:56.155Z,-5.5254,147.2101,189.719,4.5,mb,"134 km NNW of Finschhafen, Papua New Guinea"
2024-02-24T23:29:42.139Z,-6.2385,143.1464,10,5,mb,"48 km SSE of Tari, Papua New Guinea"
2024-02-24T21:57:41.904Z,12.5384,-87.2505,82.022,5.3,mww,"9 km W of El Realejo, Nicaragua"
2024-02-24T21:47:43.243Z,-14.947,167.0715,55.066,5,mb,"10 km N of Port-Olry, Vanuatu"
2024-02-24T19:12:56.851Z,-0.9392,-81.1548,10,4.6,mb,"49 km W of Manta, Ecuador"
2024-02-24T19:04:05.539Z,-22.9864,-70.2963,57.365,4.5,mb,"19 km NE of Mejillones, Chile"
2024-02-24T18:53:18.795Z,-7.2236,146.0481,166.34,4.5,mb,"65 km W of Bulolo, Papua New Guinea"
2024-02-24T18:47:42.689Z,12.0373,124.9654,75.122,4.9,mb,"6 km WSW of San Jose de Buan, Philippines"
2024-02-24T18:28:58.096Z,11.7482,125.1678,93.893,4.5,mb,"15 km SE of Tutubigan, Philippines"
2024-02-24T17:44:36.190Z,-18.6314,-174.5411,98.888,4.7,mb,"58 km W of Neiafu, Tonga"
2024-02-24T17:44:19.930Z,-18.7022,-174.853,10.449,4.5,mb,"91 km W of Neiafu, Tonga"
2024-02-24T12:21:44.157Z,-14.9476,-73.3562,88.496,4.6,mb,"1 km E of Pacapausa, Peru"
2024-02-24T10:17:39.491Z,39.5694,143.5279,10,5,mww,"136 km E of Yamada, Japan"
2024-02-24T09:09:11.638Z,-7.2716,127.1392,273.002,4.6,mb,"139 km N of Lospalos, Timor Leste"
2024-02-24T07:43:51.025Z,25.7483,129.4153,10,4.8,mb,"159 km SE of Taira, Japan"
2024-02-24T07:34:33.177Z,27.6842,56.1356,16.972,5,mb,"56 km NNW of Bandar Abbas, Iran"
2024-02-24T04:37:06.647Z,23.5824,121.7236,10,4.9,mb,"45 km SSE of Hualien City, Taiwan"
2024-02-24T04:26:38.754Z,-15.1123,-172.7517,10,4.5,mb,"145 km NE of Hihifo, Tonga"
2024-02-24T04:19:52.958Z,4.0394,126.0238,135.986,4.7,mb,"163 km SSE of Sarangani, Philippines"
2024-02-24T03:57:53.487Z,38.3723,141.913,64.304,4.5,mb,"41 km ESE of Onagawa Chō, Japan"
2024-02-24T00:51:21.349Z,3.9671,128.6605,10,5.2,mb,"257 km NNE of Tobelo, Indonesia"
2024-02-23T23:51:16.015Z,1.5608,126.3822,43.096,4.6,mb,"140 km E of Bitung, Indonesia"
2024-02-23T23:19:54.892Z,-22.7863,-174.0563,10,4.6,mb,"185 km SSE of ‘Ohonua, Tonga"
2024-02-23T23:10:43.909Z,32.1658,137.4984,404.065,5.3,mww,"216 km SE of Kushimoto, Japan"
2024-02-23T22:58:56.073Z,41.0638,78.5847,10,5,mww,"131 km W of Aykol, China"
2024-02-23T19:47:14.436Z,1.4886,126.3142,40.999,4.5,mb,"132 km E of Bitung, Indonesia"
2024-02-23T15:39:02.699Z,-20.5855,-174.0907,10,4.7,mb,"89 km SSE of Pangai, Tonga"
2024-02-23T14:45:22.097Z,6.7778,-73.0481,156.009,4.5,mb,"7 km NE of Jordán, Colombia"
2024-02-23T14:07:29.932Z,-8.4583,-75.7396,10,4.8,mb,"70 km NW of San Alejandro, Peru"
2024-02-23T13:01:32.916Z,-25.5857,-176.2277,33.383,4.5,mb,south of the Fiji Islands
2024-02-23T12:21:07.181Z,-34.6422,53.934,10,4.6,mb,Southwest Indian Ridge
2024-02-23T09:38:59.191Z,-17.4285,-69.5393,160.133,4.6,mb,"52 km ENE of Estique, Peru"
2024-02-23T07:46:26.679Z,-0.6873,98.4764,19.996,5.3,mww,"158 km SSE of Teluk Dalam, Indonesia"
2024-02-23T07:32:34.410Z,-19.2914,-174.7496,114.676,5.3,mww,"67 km NW of Fangale’ounga, Tonga"
2024-02-23T05:49:24.733Z,38.3581,73.8801,134.406,4.5,mb,"22 km NNW of Murghob, Tajikistan"
2024-02-23T05:35:09.750Z,81.0033,-4.0205,10,4.5,mb,north of Svalbard
2024-02-23T04:28:03.662Z,36.591,68.4098,10,4.6,mb,"42 km WSW of Kunduz, Afghanistan"
2024-02-23T03:43:21.082Z,-29.7832,-71.7442,28.814,4.5,mb,"43 km WNW of Coquimbo, Chile"
2024-02-23T01:51:13.973Z,-35.0892,-110.7745,10,6.3,mww,southern East Pacific Rise
2024-02-23T00:47:47.482Z,7.3556,-75.4767,53.05,4.5,mb,"11 km NW of Valdivia, Colombia"
2024-02-23T00:10:25.102Z,46.6745,152.614,35,4.9,mb,Kuril Islands
2024-02-22T21:40:35.350Z,-22.654,-179.6587,565.334,4.6,mb,south of the Fiji Islands
2024-02-22T20:43:09.280Z,17.933,-100.3555,54.808,4.7,mb,"21 km S of Valle Luz, Mexico"
2024-02-22T20:13:56.944Z,-17.5603,167.7256,10,4.5,mb,"65 km WNW of Port-Vila, Vanuatu"
2024-02-22T19:25:42.694Z,47.4681,153.8822,44.275,5.1,mb,Kuril Islands
2024-02-22T11:43:16.478Z,9.0625,126.225,72.826,4.9,mb,"3 km ESE of Tandag, Philippines"
2024-02-22T11:31:02.490Z,32.3391,140.2112,92.552,4.5,mb,"284 km SSE of Shimoda, Japan"
2024-02-22T10:23:33.957Z,29.2852,142.8895,15.162,4.5,mb,"Izu Islands, Japan region"
2024-02-22T04:22:41.244Z,25.0382,125.2389,43.851,4.7,mb,"26 km NNW of Hirara, Japan"
2024-02-22T04:16:20.266Z,-4.7435,151.6569,165.742,5.2,mww,"81 km WSW of Kokopo, Papua New Guinea"
2024-02-22T04:05:32.387Z,6.6747,-73.0893,162,4.6,mb,"6 km S of Jordán, Colombia"
2024-02-22T00:11:27.349Z,-1.02,146.2588,10,4.5,mb,"158 km NW of Lorengau, Papua New Guinea"
2024-02-21T23:55:21.520Z,-25.4547,-176.2707,10,5.1,mb,south of the Fiji Islands
2024-02-21T22:46:57.363Z,-6.2111,113.9306,606.447,5.1,mb,"88 km N of Sumenep, Indonesia"
2024-02-21T19:03:36.356Z,-59.6443,-29.7688,10,5,mww,South Sandwich Islands region
2024-02-21T18:26:44.304Z,41.3498,78.7227,4.88,4.5,mb,"125 km SSE of Kyzyl-Suu, Kyrgyzstan"
2024-02-21T14:07:35.712Z,-20.8809,-176.8685,290.557,5.4,mww,"165 km WNW of Houma, Tonga"
2024-02-21T13:05:35.944Z,26.0831,-110.7502,10,4.6,mb,"60 km E of Loreto, Mexico"
2024-02-21T12:57:06.679Z,36.1223,71.0071,98.178,4.5,mb,"78 km SW of Ashkāsham, Afghanistan"
2024-02-21T12:11:31.245Z,-0.8908,146.0892,10,5.5,mww,"182 km NW of Lorengau, Papua New Guinea"
2024-02-21T11:19:28.759Z,-32.8953,179.6675,227.272,4.7,mb,south of the Kermadec Islands
2024-02-21T11:01:07.955Z,14.5272,-90.2632,241.887,4.7,mb,"8 km W of Mataquescuintla, Guatemala"
2024-02-21T10:47:30.074Z,60.3641,-153.0756,148.4,4.6,mb,"70 km ENE of Port Alsworth, Alaska"
2024-02-21T07:36:04.824Z,22.5174,93.9868,71.012,4.9,mb,"41 km ESE of Hakha, Myanmar"
2024-02-21T07:03:57.973Z,40.441,77.667,10,4.5,mb,"134 km WNW of Tumxuk, China"
2024-02-21T06:05:32.886Z,4.2565,-32.556,10,4.6,mb,central Mid-Atlantic Ridge
2024-02-21T04:31:44.982Z,-22.5595,-178.4314,364.714,5.1,mb,south of the Fiji Islands
2024-02-21T03:09:54.481Z,-55.4468,-29.6013,10,4.9,mb,South Sandwich Islands region
2024-02-21T01:06:02.090Z,-56.2818,-143.1282,10,4.6,mb,Pacific-Antarctic Ridge
2024-02-20T23:23:46.651Z,6.7875,-73.0181,156.388,4.6,mb,"6 km NW of Cepitá, Colombia"
2024-02-20T21:13:51.554Z,29.3493,142.1834,10,4.5,mb,"Izu Islands, Japan region"
2024-02-20T19:14:41.806Z,-15.9891,-172.6804,10,4.7,mb,"119 km E of Hihifo, Tonga"
2024-02-20T18:27:48.889Z,-17.0356,-174.2162,110.087,4.9,mb,"127 km SSW of Hihifo, Tonga"
2024-02-20T17:32:58.893Z,-24.0278,178.6553,569.146,4.8,mb,south of the Fiji Islands
2024-02-20T15:12:29.694Z,23.7488,123.2893,24.87,4.6,mb,"84 km SSE of Yonakuni, Japan"
2024-02-20T14:57:30.744Z,23.7516,123.2782,21.152,5,mww,"84 km SSE of Yonakuni, Japan"
2024-02-20T14:18:17.392Z,23.9921,122.467,28.793,4.5,mwr,"75 km SW of Yonakuni, Japan"
2024-02-20T13:56:27.087Z,23.7588,123.2751,21.926,4.8,mww,"83 km SSE of Yonakuni, Japan"
2024-02-20T12:56:59.467Z,-16.9747,-172.7309,10,4.7,mb,"160 km SE of Hihifo, Tonga"
2024-02-20T10:58:10.471Z,42.8637,94.2192,10,5.1,mb,"58 km E of Hami, China"
2024-02-20T10:01:15.938Z,12.9678,145.1455,62.553,4.5,mb,"54 km SE of Inarajan Village, Guam"
2024-02-20T01:38:03.569Z,6.6953,-73.0637,165.776,4.6,mb,"4 km W of Aratoca, Colombia"
2024-02-19T23:26:19.685Z,-0.1997,-88.5336,10,5,mww,"142 km ENE of Puerto Baquerizo Moreno, Ecuador"
2024-02-19T19:21:47.156Z,21.6979,144.3932,133.86,4.6,mb,Mariana Islands region
2024-02-19T18:01:50.296Z,-57.1294,-25.2958,20.92,5.1,mww,South Sandwich Islands region
2024-02-19T17:07:49.201Z,-29.3832,-179.1168,346.686,4.7,mb,Kermadec Islands region
2024-02-19T16:23:23.470Z,-9.3562,-78.7144,76.295,5,mb,"33 km SSW of Chimbote, Peru"
2024-02-19T16:05:15.395Z,35.4886,74.8029,10,4.8,mww,"65 km SE of Gilgit, Pakistan"
2024-02-19T15:41:49.247Z,-15.3123,-174.4789,173.643,4.6,mb,"102 km NW of Hihifo, Tonga"
2024-02-19T15:27:12.528Z,-11.5451,166.3619,75.548,4.6,mb,"109 km SE of Lata, Solomon Islands"
2024-02-19T15:08:54.864Z,-7.2116,129.2819,144.671,5,mww,"290 km ENE of Lospalos, Timor Leste"
2024-02-19T12:37:37.855Z,-32.4643,-178.3102,10,4.6,mb,south of the Kermadec Islands
2024-02-19T08:51:15.592Z,-6.4714,-76.1941,104.647,5.1,mww,"12 km NNW of Chazuta, Peru"
2024-02-19T08:47:40.771Z,-4.7908,153.2468,61.258,5,mb,"119 km ESE of Kokopo, Papua New Guinea"
2024-02-19T07:05:05.801Z,20.0205,145.0975,10,4.6,mb,"Maug Islands region, Northern Mariana Islands"
2024-02-19T07:04:47.209Z,-57.2175,-25.9177,119.945,4.6,mb,South Sandwich Islands region
2024-02-19T06:23:20.842Z,-12.9694,-75.0379,83.72,4.9,mb,"11 km NW of Huachocolpa, Peru"
2024-02-19T03:08:15.669Z,41.9929,84.0802,10,4.6,mb,"100 km ENE of Kuqa, China"
2024-02-18T23:53:10.238Z,-16.9904,-174.2062,119.306,4.7,mb,"122 km SSW of Hihifo, Tonga"
2024-02-18T18:22:46.922Z,18.8865,121.0042,32.474,4.6,mb,"31 km NNW of Claveria, Philippines"
2024-02-18T11:48:09.745Z,9.3253,125.818,126.612,4.5,mb,"12 km W of Panikian, Philippines"
2024-02-18T11:20:31.823Z,36.5525,66.832,10,4.8,mb,"23 km SSW of Balkh, Afghanistan"
2024-02-18T08:57:52.613Z,-56.299,-142.1852,10,5.1,mb,Pacific-Antarctic Ridge
2024-02-18T08:09:45.109Z,29.4894,-42.7126,10,4.5,mb,northern Mid-Atlantic Ridge
2024-02-18T07:29:20.068Z,-16.0835,-174.6161,222.062,5.6,mww,"88 km W of Hihifo, Tonga"
2024-02-18T07:14:43.645Z,35.3874,140.027,97.462,4.5,mb,"8 km E of Kisarazu, Japan"
2024-02-18T06:08:38.270Z,13.8778,144.817,153.196,4.6,mb,"38 km NNW of Yigo Village, Guam"
2024-02-18T06:06:54.422Z,-15.3176,-175.3142,10,5.5,mww,"177 km WNW of Hihifo, Tonga"
2024-02-18T06:01:10.608Z,-58.6896,-23.047,10,4.9,mb,South Sandwich Islands region
2024-02-18T04:41:13.072Z,26.2637,-110.731,10,4.5,mb,"67 km ENE of Loreto, Mexico"
2024-02-18T04:32:22.519Z,-20.7662,-173.6078,10,5.1,mb,"131 km SE of Pangai, Tonga"
2024-02-18T04:09:09.863Z,-37.8529,176.3651,189.27,4.8,mb,"12 km SW of Maketu, New Zealand"
2024-02-18T00:01:29.682Z,17.18,-100.0934,35,4.7,mb,"4 km SSE of Tepetixtla, Mexico"
2024-02-17T23:14:48.385Z,-30.6587,-177.8097,37.168,4.6,mb,"Kermadec Islands, New Zealand"
2024-02-17T22:44:35.053Z,-60.2373,-27.324,35,4.5,mb,South Sandwich Islands region
2024-02-17T21:43:42.772Z,23.9338,123.6125,34.766,4.5,mwr,"71 km SW of Ishigaki, Japan"
2024-02-17T17:01:03.688Z,-21.9798,-176.0812,134.995,4.5,mb,"120 km SW of Houma, Tonga"
2024-02-17T11:47:30.170Z,40.2279,142.3112,50.024,4.6,mb,"44 km ENE of Noda, Japan"
2024-02-17T10:40:04.626Z,-33.2814,-178.9991,10,4.6,mb,south of the Kermadec Islands
2024-02-17T09:40:52.853Z,-17.5536,-173.6234,36.267,4.6,mb,"127 km NNE of Neiafu, Tonga"
2024-02-17T09:37:58.816Z,-15.0583,-173.5851,24.591,4.5,mb,"101 km NNE of Hihifo, Tonga"
2024-02-17T08:56:21.641Z,12.3294,-88.6949,45.026,4.5,mb,"106 km S of Puerto El Triunfo, El Salvador"
2024-02-17T08:00:43.139Z,23.1211,-44.9435,10,4.5,mb,northern Mid-Atlantic Ridge
2024-02-17T06:33:36.506Z,44.4867,148.1369,73.033,4.6,mb,"84 km SSE of Kuril’sk, Russia"
2024-02-17T06:32:52.188Z,28.948,-98.027,7.2497,4.5,ml,"3 km SSW of Falls City, Texas"
2024-02-17T04:38:59.455Z,-5.4627,146.9696,204.853,4.5,mb,"133 km ESE of Madang, Papua New Guinea"
2024-02-17T03:55:23.179Z,22.9227,93.7803,72.977,4.6,mb,"10 km E of Falam, Myanmar"
2024-02-17T03:06:44.340Z,2.5023,128.2584,75.17,4.5,mb,"89 km NNE of Tobelo, Indonesia"
2024-02-17T02:42:39.217Z,-19.6897,173.3766,10,4.9,mb,Vanuatu region
2024-02-17T02:14:57.911Z,-19.6247,173.5679,10,4.6,mb,Vanuatu region
2024-02-16T23:29:32.498Z,-12.1738,-14.7119,10,4.7,mb,southern Mid-Atlantic Ridge
2024-02-16T22:38:44.125Z,13.0521,145.7238,10,4.6,mb,"105 km ESE of Yigo Village, Guam"
2024-02-16T22:34:36.614Z,-11.5653,166.4339,10.251,4.7,mb,"116 km SE of Lata, Solomon Islands"
2024-02-16T22:30:13.360Z,23.6938,126.3977,10,4.6,mb,"164 km SE of Miyakojima, Japan"
2024-02-16T20:47:29.448Z,-17.9616,168.5481,153.049,5.2,mww,"35 km SE of Port-Vila, Vanuatu"
2024-02-16T19:41:03.601Z,8.6886,127.1451,10,4.5,mb,"94 km E of Marihatag, Philippines"
2024-02-16T19:27:04.496Z,36.2635,71.4614,114.88,4.6,mb,"47 km S of Ashkāsham, Afghanistan"
2024-02-16T18:24:32.294Z,1.3797,120.2649,33.238,4.5,mb,"256 km N of Palu, Indonesia"
2024-02-16T15:38:27.400Z,36.4734,77.2833,129.081,4.5,mb,"154 km SSE of Damusi, China"
2024-02-16T14:59:48.525Z,37.873,143.8357,10,4.8,mb,"218 km ESE of Onagawa Chō, Japan"
2024-02-16T14:23:33.695Z,-6.0222,130.4337,112.326,4.9,mb,"260 km W of Tual, Indonesia"
2024-02-16T14:00:42.332Z,-19.7795,-176.9448,327.38,4.5,mb,"230 km NW of Houma, Tonga"
2024-02-16T13:48:59.322Z,-12.8543,166.7336,86.495,4.5,mb,"143 km NW of Sola, Vanuatu"
2024-02-16T11:45:04.903Z,19.8934,145.2562,10,4.6,mb,"Maug Islands region, Northern Mariana Islands"
2024-02-16T11:00:58.056Z,31.4556,140.5717,13.429,4.8,mb,"Izu Islands, Japan region"
2024-02-16T06:27:38.814Z,-19.6782,-71.0225,6.452,4.8,mwr,"105 km WSW of Cuya, Chile"
2024-02-16T06:05:38.490Z,3.1816,125.7753,149.364,4.5,mb,"205 km NNE of Bitung, Indonesia"
2024-02-16T02:19:09.654Z,45.1847,153.4059,10,4.5,mb,east of the Kuril Islands
2024-02-16T01:17:55.196Z,20.2484,145.3645,10,4.5,mb,"Maug Islands region, Northern Mariana Islands"
2024-02-16T01:08:41.477Z,11.0278,138.7464,10,4.6,mb,"180 km NNE of Colonia, Micronesia"
2024-02-15T23:59:35.778Z,-29.166,-71.8496,9.519,5,mww,"100 km NNW of Coquimbo, Chile"
2024-02-15T23:58:08.467Z,8.7804,126.399,59.487,4.5,mb,"11 km ESE of Marihatag, Philippines"
2024-02-15T20:53:36.996Z,-11.4869,-77.3579,67.251,5.2,mww,"13 km NW of Chancay, Peru"
2024-02-15T18:53:02.261Z,8.7862,126.2842,36.963,4.6,mb,"2 km SSW of Marihatag, Philippines"
2024-02-15T18:27:12.430Z,7.0504,-77.0477,38.654,4.7,mb,"26 km WNW of Murindó, Colombia"
2024-02-15T17:55:13.921Z,52.3729,159.5752,61.574,4.9,mb,"100 km SE of Petropavlovsk-Kamchatsky, Russia"
2024-02-15T15:54:01.752Z,-8.3032,112.234,117.578,4.5,mb,"23 km SSE of Blitar, Indonesia"
2024-02-15T15:09:56.731Z,-58.2784,-25.1523,30.589,4.5,mb,South Sandwich Islands region
2024-02-15T14:44:21.649Z,-17.3864,167.8802,10,4.5,mb,"60 km NW of Port-Vila, Vanuatu"
2024-02-15T12:21:14.224Z,-18.1268,-178.1679,528.082,4.5,mb,"266 km E of Levuka, Fiji"
2024-02-15T11:50:21.320Z,-60.3983,-46.6374,10,4.5,mb,Scotia Sea
2024-02-15T10:41:59.372Z,23.8758,142.2041,74.564,4.5,mb,"Volcano Islands, Japan region"
2024-02-15T07:12:23.985Z,-45.9253,95.7696,10,5,mb,southeast Indian Ridge
2024-02-15T06:45:34.125Z,-1.7319,-77.6488,166.527,4.8,mb,"35 km E of Palora, Ecuador"
2024-02-15T06:38:55.302Z,26.1836,-110.6858,10,5.1,mww,"68 km ENE of Loreto, Mexico"
2024-02-15T06:29:42.991Z,37.5306,137.6202,10,4.8,mww,"58 km NNW of Itoigawa, Japan"
2024-02-15T06:02:50.418Z,24.984,107.1223,10,4.5,mb,"102 km WNW of Hechi, China"
2024-02-15T03:52:40.420Z,41.3229,78.7906,10,4.5,mwr,"119 km WNW of Aykol, China"
2024-02-15T03:52:32.001Z,17.3413,40.465,10,4.5,mb,"189 km WNW of Farasān, Saudi Arabia"
2024-02-15T03:48:18.648Z,37.8365,137.7212,10,4.8,mww,"59 km WSW of Sado, Japan"
2024-02-15T03:41:35.662Z,41.1494,78.5313,10,4.5,mb,"136 km W of Aykol, China"
2024-02-15T03:41:14.427Z,-51.9312,93.6181,10,4.8,mb,South Indian Ocean
2024-02-15T01:20:17.498Z,-17.955,-172.397,10,5.1,mww,"184 km ENE of Neiafu, Tonga"
2024-02-15T00:10:25.667Z,55.3292,164.4456,10,5.1,mww,"158 km SE of Ust’-Kamchatsk Staryy, Russia"
2024-02-14T23:26:55.142Z,-54.9436,-129.8474,10,5.2,mww,Pacific-Antarctic Ridge
2024-02-14T23:04:49.565Z,-28.0288,-177.5398,94.653,4.9,mww,Kermadec Islands region
2024-02-14T21:43:36.838Z,63.0083,-150.6163,115.5,4.7,mwr,"57 km N of Petersville, Alaska"
2024-02-14T20:45:46.685Z,52.2013,159.8183,43.556,4.5,mb,"125 km SE of Petropavlovsk-Kamchatsky, Russia"
2024-02-14T20:20:16.725Z,-19.6078,-177.5435,564.548,4.5,mb,"290 km NW of Houma, Tonga"
2024-02-14T18:58:34.115Z,-16.6583,172.8779,8,5.6,mww,Vanuatu region
2024-02-14T18:41:57.283Z,9.0536,126.1183,10.802,4.5,mb,"7 km NW of Gamut, Philippines"
2024-02-14T16:14:40.498Z,-7.5451,128.2409,155.434,4.5,mb,"174 km NE of Lospalos, Timor Leste"
2024-02-14T16:01:34.640Z,-7.6662,155.046,10,4.7,mb,"156 km SSW of Panguna, Papua New Guinea"
2024-02-14T13:33:40.584Z,35.6066,0.1094,10,4.6,mb,"23 km N of Mascara, Algeria"
2024-02-14T12:59:37.499Z,11.0885,138.9549,10,4.6,mb,"196 km NNE of Colonia, Micronesia"
2024-02-14T12:24:44.253Z,11.13,138.5377,10,4.7,mb,"184 km NNE of Colonia, Micronesia"
2024-02-14T12:11:44.153Z,-5.8139,153.6847,10,4.5,mb,"206 km WNW of Panguna, Papua New Guinea"
2024-02-14T12:07:24.009Z,11.0744,138.6639,10,4.5,mb,"182 km NNE of Colonia, Micronesia"
2024-02-14T11:58:26.091Z,-23.0497,-114.9304,10,4.7,mb,Easter Island region
2024-02-14T11:40:22.125Z,11.0047,138.5725,14,6,mww,"171 km NNE of Colonia, Micronesia"
2024-02-14T07:59:36.297Z,8.3934,126.5243,64.396,4.8,mb,"21 km E of Hinatuan, Philippines"
2024-02-14T07:21:15.491Z,11.846,125.5323,44.177,4.9,mb,"9 km ENE of Sulat, Philippines"
2024-02-14T06:53:58.474Z,31.8124,138.0778,372.322,5.2,mww,"283 km SE of Kushimoto, Japan"
2024-02-14T05:47:58.155Z,11.2118,138.7871,10,4.8,mb,"201 km NNE of Colonia, Micronesia"
2024-02-14T04:59:17.431Z,-58.3221,-24.9626,35,4.5,mb,South Sandwich Islands region
2024-02-14T04:42:28.005Z,-58.3009,-24.8638,12.946,5.2,mww,South Sandwich Islands region
2024-02-14T04:30:56.615Z,-58.2846,-25.0267,23,5.7,mww,South Sandwich Islands region
2024-02-14T04:17:02.933Z,-58.3647,-24.7964,10,4.7,mb,South Sandwich Islands region
2024-02-14T01:32:53.161Z,37.1633,136.9269,10,4.8,mb,"8 km SSE of Anamizu, Japan"
2024-02-14T01:31:41.819Z,-28.8913,-71.4208,28,5.8,mww,"73 km WSW of Vallenar, Chile"
2024-02-14T01:29:19.304Z,-17.0015,-174.3913,120.57,4.6,mb,"132 km SSW of Hihifo, Tonga"
2024-02-14T00:16:57.843Z,-14.7652,168.1228,10,4.7,mb,"116 km SSE of Sola, Vanuatu"
2024-02-13T20:51:49.550Z,-3.6393,131.2452,10,4.5,mb,"141 km SW of Fakfak, Indonesia"
2024-02-13T19:13:14.443Z,-4.7817,152.6539,62.664,5.1,mb,"64 km SE of Kokopo, Papua New Guinea"
